date,open,high,low,close
2020-05-14,1645.6,1653.8,1637.3,1645.6
2020-05-15,1667.5,1675.8,1659.2,1667.5
2020-05-18,1671.8,1680.1,1663.4,1671.8
2020-05-19,1678.7,1687.1,1670.3,1678.7
2020-05-20,1681.2,1689.6,1672.8,1681.2
2020-05-21,1682.6,1691.1,1674.2,1682.6
2020-05-22,1663.4,1671.7,1655.1,1663.4
2020-05-25,1687.9,1696.3,1679.4,1687.9
2020-05-26,1695.1,1703.5,1686.6,1695.1
2020-05-27,1712.1,1720.7,1703.6,1712.1
2020-05-28,1716.6,1725.2,1708.1,1716.6
2020-05-29,1737.1,1745.8,1728.5,1737.1
2020-06-01,1745.7,1754.4,1736.9,1745.7
2020-06-02,1770.8,1779.7,1762.0,1770.8
2020-06-03,1755.7,1764.5,1746.9,1755.7
2020-06-04,1743.4,1752.1,1734.7,1743.4
2020-06-05,1776.4,1785.3,1767.5,1776.4
2020-06-08,1797.6,1806.6,1788.6,1797.6
2020-06-09,1830.1,1839.3,1821.0,1830.1
2020-06-10,1839.5,1848.7,1830.3,1839.5
2020-06-11,1833.0,1842.2,1823.8,1833.0
2020-06-12,1864.5,1873.8,1855.2,1864.5
2020-06-15,1836.4,1845.5,1827.2,1836.4
2020-06-16,1849.7,1859.0,1840.5,1849.7
2020-06-17,1803.7,1812.7,1794.6,1803.7
2020-06-18,1831.4,1840.6,1822.3,1831.4
2020-06-19,1813.2,1822.3,1804.1,1813.2
2020-06-22,1815.0,1824.0,1805.9,1815.0
2020-06-23,1799.1,1808.1,1790.1,1799.1
2020-06-24,1812.0,1821.0,1802.9,1812.0
2020-06-25,1810.5,1819.5,1801.4,1810.5
2020-06-26,1837.3,1846.5,1828.1,1837.3
2020-06-29,1832.6,1841.8,1823.5,1832.6
2020-06-30,1812.9,1822.0,1803.8,1812.9
2020-07-01,1808.5,1817.5,1799.4,1808.5
2020-07-02,1841.3,1850.5,1832.1,1841.3
2020-07-03,1861.9,1871.2,1852.6,1861.9
2020-07-06,1890.3,1899.7,1880.8,1890.3
2020-07-07,1880.2,1889.6,1870.8,1880.2
2020-07-08,1856.6,1865.9,1847.3,1856.6
2020-07-09,1884.6,1894.0,1875.2,1884.6
2020-07-10,1860.0,1869.3,1850.7,1860.0
2020-07-13,1868.6,1877.9,1859.2,1868.6
2020-07-14,1858.4,1867.7,1849.1,1858.4
2020-07-15,1862.5,1871.8,1853.2,1862.5
2020-07-16,1833.5,1842.7,1824.4,1833.5
2020-07-17,1853.6,1862.9,1844.4,1853.6
2020-07-20,1889.1,1898.6,1879.7,1889.1
2020-07-21,1910.9,1920.5,1901.4,1910.9
2020-07-22,1891.4,1900.8,1881.9,1891.4
2020-07-23,1902.0,1911.5,1892.5,1902.0
2020-07-24,1900.9,1910.4,1891.4,1900.9
2020-07-27,1909.7,1919.3,1900.2,1909.7
2020-07-28,1943.5,1953.3,1933.8,1943.5
2020-07-29,1936.2,1945.9,1926.5,1936.2
2020-07-30,1950.5,1960.3,1940.8,1950.5
2020-07-31,1918.2,1927.8,1908.6,1918.2
2020-08-03,1926.9,1936.5,1917.3,1926.9
2020-08-04,1947.3,1957.1,1937.6,1947.3
2020-08-05,1946.2,1956.0,1936.5,1946.2
2020-08-06,1960.0,1969.8,1950.2,1960.0
2020-08-07,1945.9,1955.7,1936.2,1945.9
2020-08-10,1945.9,1955.7,1936.2,1945.9
2020-08-11,1946.2,1955.9,1936.4,1946.2
2020-08-12,1938.6,1948.3,1928.9,1938.6
2020-08-13,1959.6,1969.4,1949.8,1959.6
2020-08-14,1983.6,1993.5,1973.7,1983.6
2020-08-17,2004.8,2014.8,1994.8,2004.8
2020-08-18,1956.3,1966.1,1946.5,1956.3
2020-08-19,1953.7,1963.5,1943.9,1953.7
2020-08-20,1974.3,1984.1,1964.4,1974.3
2020-08-21,1974.2,1984.0,1964.3,1974.2
2020-08-24,1979.9,1989.8,1970.0,1979.9
2020-08-25,2002.0,2012.0,1992.0,2002.0
2020-08-26,2024.3,2034.4,2014.2,2024.3
2020-08-27,2038.0,2048.2,2027.8,2038.0
2020-08-28,2009.5,2019.5,1999.5,2009.5
2020-08-31,1996.8,2006.8,1986.8,1996.8
2020-09-01,2006.7,2016.7,1996.6,2006.7
2020-09-02,1968.4,1978.2,1958.5,1968.4
2020-09-03,2007.0,2017.0,1996.9,2007.0
2020-09-04,2013.6,2023.6,2003.5,2013.6
2020-09-07,2010.0,2020.0,1999.9,2010.0
2020-09-08,2003.6,2013.6,1993.5,2003.6
2020-09-09,2033.0,2043.2,2022.9,2033.0
2020-09-10,2011.0,2021.1,2000.9,2011.0
2020-09-11,1976.6,1986.5,1966.7,1976.6
2020-09-14,1969.8,1979.6,1959.9,1969.8
2020-09-15,1983.4,1993.3,1973.5,1983.4
2020-09-16,2023.5,2033.7,2013.4,2023.5
2020-09-17,2054.0,2064.3,2043.7,2054.0
2020-09-18,2049.0,2059.3,2038.8,2049.0
2020-09-21,2066.4,2076.8,2056.1,2066.4
2020-09-22,2077.9,2088.2,2067.5,2077.9
2020-09-23,2086.3,2096.7,2075.8,2086.3
2020-09-24,2048.7,2058.9,2038.4,2048.7
2020-09-25,2047.7,2057.9,2037.4,2047.7
2020-09-28,2077.1,2087.5,2066.7,2077.1
2020-09-29,2121.3,2132.0,2110.7,2121.3
2020-09-30,2132.7,2143.3,2122.0,2132.7
2020-10-01,2160.0,2170.8,2149.2,2160.0
2020-10-02,2180.2,2191.1,2169.3,2180.2
2020-10-05,2180.3,2191.2,2169.4,2180.3
2020-10-06,2153.1,2163.9,2142.3,2153.1
2020-10-07,2180.1,2191.0,2169.2,2180.1
2020-10-08,2221.4,2232.5,2210.3,2221.4
2020-10-09,2212.1,2223.2,2201.1,2212.1
2020-10-12,2245.9,2257.1,2234.7,2245.9
2020-10-13,2248.5,2259.8,2237.3,2248.5
2020-10-14,2218.1,2229.2,2207.0,2218.1
2020-10-15,2220.2,2231.3,2209.1,2220.2
2020-10-16,2209.1,2220.1,2198.0,2209.1
2020-10-19,2228.3,2239.4,2217.1,2228.3
2020-10-20,2238.5,2249.7,2227.3,2238.5
2020-10-21,2225.6,2236.8,2214.5,2225.6
2020-10-22,2199.0,2210.0,2188.0,2199.0
2020-10-23,2192.4,2203.4,2181.5,2192.4
2020-10-26,2238.3,2249.5,2227.1,2238.3
2020-10-27,2214.7,2225.7,2203.6,2214.7
2020-10-28,2234.4,2245.6,2223.3,2234.4
2020-10-29,2250.7,2261.9,2239.4,2250.7
2020-10-30,2240.8,2252.0,2229.6,2240.8
2020-11-02,2230.5,2241.6,2219.3,2230.5
2020-11-03,2247.8,2259.0,2236.5,2247.8
2020-11-04,2250.5,2261.7,2239.2,2250.5
2020-11-05,2242.6,2253.8,2231.4,2242.6
2020-11-06,2257.2,2268.5,2245.9,2257.2
2020-11-09,2305.2,2316.7,2293.6,2305.2
2020-11-10,2335.0,2346.6,2323.3,2335.0
2020-11-11,2338.4,2350.1,2326.7,2338.4
2020-11-12,2262.1,2273.4,2250.8,2262.1
2020-11-13,2261.0,2272.3,2249.7,2261.0
2020-11-16,2250.5,2261.8,2239.3,2250.5
2020-11-17,2251.6,2262.8,2240.3,2251.6
2020-11-18,2249.4,2260.7,2238.2,2249.4
2020-11-19,2248.4,2259.6,2237.1,2248.4
2020-11-20,2279.6,2291.0,2268.2,2279.6
2020-11-23,2287.3,2298.8,2275.9,2287.3
2020-11-24,2286.4,2297.8,2274.9,2286.4
2020-11-25,2303.0,2314.5,2291.5,2303.0
2020-11-26,2283.4,2294.8,2272.0,2283.4
2020-11-27,2281.7,2293.1,2270.3,2281.7
2020-11-30,2263.8,2275.2,2252.5,2263.8
2020-12-01,2288.1,2299.5,2276.6,2288.1
2020-12-02,2300.5,2312.0,2289.0,2300.5
2020-12-03,2355.9,2367.7,2344.1,2355.9
2020-12-04,2321.4,2333.0,2309.8,2321.4
2020-12-07,2358.5,2370.3,2346.7,2358.5
2020-12-08,2321.6,2333.2,2310.0,2321.6
2020-12-09,2304.7,2316.2,2293.1,2304.7
2020-12-10,2261.3,2272.6,2250.0,2261.3
2020-12-11,2273.1,2284.4,2261.7,2273.1
2020-12-14,2297.3,2308.7,2285.8,2297.3
2020-12-15,2298.7,2310.2,2287.2,2298.7
2020-12-16,2255.4,2266.7,2244.1,2255.4
2020-12-17,2254.2,2265.5,2242.9,2254.2
2020-12-18,2269.2,2280.6,2257.9,2269.2
2020-12-21,2266.2,2277.6,2254.9,2266.2
2020-12-22,2277.7,2289.1,2266.3,2277.7
2020-12-23,2315.9,2327.5,2304.3,2315.9
2020-12-24,2312.1,2323.6,2300.5,2312.1
2020-12-25,2296.0,2307.5,2284.6,2296.0
2020-12-28,2313.6,2325.1,2302.0,2313.6
2020-12-29,2369.7,2381.5,2357.8,2369.7
2020-12-30,2391.0,2402.9,2379.0,2391.0
2020-12-31,2361.7,2373.5,2349.9,2361.7
2021-01-01,2402.6,2414.6,2390.6,2402.6
2021-01-04,2408.4,2420.4,2396.4,2408.4
2021-01-05,2410.7,2422.8,2398.7,2410.7
2021-01-06,2386.8,2398.7,2374.8,2386.8
2021-01-07,2400.1,2412.1,2388.1,2400.1
2021-01-08,2360.3,2372.1,2348.5,2360.3
2021-01-11,2351.4,2363.2,2339.7,2351.4
2021-01-12,2379.2,2391.1,2367.3,2379.2
2021-01-13,2393.6,2405.6,2381.7,2393.6
2021-01-14,2385.3,2397.3,2373.4,2385.3
2021-01-15,2391.8,2403.8,2379.9,2391.8
2021-01-18,2429.2,2441.3,2417.0,2429.2
2021-01-19,2449.1,2461.4,2436.9,2449.1
2021-01-20,2475.5,2487.9,2463.1,2475.5
2021-01-21,2453.4,2465.7,2441.1,2453.4
2021-01-22,2444.9,2457.1,2432.7,2444.9
2021-01-25,2513.6,2526.1,2501.0,2513.6
2021-01-26,2510.9,2523.5,2498.4,2510.9
2021-01-27,2507.0,2519.6,2494.5,2507.0
2021-01-28,2518.6,2531.2,2506.0,2518.6
2021-01-29,2532.4,2545.0,2519.7,2532.4
2021-02-01,2520.2,2532.8,2507.6,2520.2
2021-02-02,2463.9,2476.3,2451.6,2463.9
2021-02-03,2467.2,2479.6,2454.9,2467.2
2021-02-04,2478.5,2490.9,2466.1,2478.5
2021-02-05,2443.4,2455.7,2431.2,2443.4
2021-02-08,2472.3,2484.6,2459.9,2472.3
2021-02-09,2493.8,2506.3,2481.3,2493.8
2021-02-10,2531.4,2544.1,2518.7,2531.4
2021-02-11,2512.5,2525.1,2499.9,2512.5
2021-02-12,2533.6,2546.3,2521.0,2533.6
2021-02-15,2567.7,2580.6,2554.9,2567.7
2021-02-16,2616.9,2630.0,2603.8,2616.9
2021-02-17,2647.2,2660.4,2634.0,2647.2
2021-02-18,2681.8,2695.2,2668.4,2681.8
2021-02-19,2690.7,2704.2,2677.3,2690.7
2021-02-22,2692.4,2705.8,2678.9,2692.4
2021-02-23,2732.0,2745.6,2718.3,2732.0
2021-02-24,2701.1,2714.6,2687.6,2701.1
2021-02-25,2747.8,2761.5,2734.0,2747.8
2021-02-26,2772.6,2786.4,2758.7,2772.6
2021-03-01,2786.8,2800.8,2772.9,2786.8
2021-03-02,2745.9,2759.7,2732.2,2745.9
2021-03-03,2749.1,2762.8,2735.3,2749.1
2021-03-04,2736.7,2750.4,2723.0,2736.7
2021-03-05,2698.9,2712.4,2685.4,2698.9
2021-03-08,2700.4,2713.9,2686.9,2700.4
2021-03-09,2734.2,2747.9,2720.6,2734.2
2021-03-10,2741.3,2755.0,2727.5,2741.3
2021-03-11,2741.7,2755.4,2728.0,2741.7
2021-03-12,2705.2,2718.7,2691.7,2705.2
2021-03-15,2718.8,2732.4,2705.3,2718.8
2021-03-16,2772.7,2786.6,2758.9,2772.7
2021-03-17,2780.9,2794.8,2767.0,2780.9
2021-03-18,2777.7,2791.6,2763.8,2777.7
2021-03-19,2806.2,2820.3,2792.2,2806.2
2021-03-22,2858.2,2872.5,2843.9,2858.2
2021-03-23,2902.1,2916.6,2887.6,2902.1
2021-03-24,2914.5,2929.1,2899.9,2914.5
2021-03-25,2869.7,2884.1,2855.4,2869.7
2021-03-26,2902.8,2917.3,2888.3,2902.8
2021-03-29,2904.8,2919.3,2890.3,2904.8
2021-03-30,2893.5,2908.0,2879.0,2893.5
2021-03-31,2870.0,2884.4,2855.7,2870.0
2021-04-01,2889.1,2903.5,2874.6,2889.1
2021-04-02,2922.1,2936.8,2907.5,2922.1
2021-04-05,2916.7,2931.3,2902.1,2916.7
2021-04-06,2940.4,2955.1,2925.7,2940.4
2021-04-07,2976.7,2991.5,2961.8,2976.7
2021-04-08,2989.9,3004.9,2975.0,2989.9
2021-04-09,2992.1,3007.1,2977.2,2992.1
2021-04-12,3000.3,3015.3,2985.3,3000.3
2021-04-13,2983.6,2998.5,2968.6,2983.6
2021-04-14,3009.8,3024.9,2994.8,3009.8
2021-04-15,3046.4,3061.6,3031.1,3046.4
2021-04-16,3051.5,3066.8,3036.2,3051.5
2021-04-19,3050.0,3065.2,3034.7,3050.0
2021-04-20,3066.7,3082.1,3051.4,3066.7
2021-04-21,3041.2,3056.4,3026.0,3041.2
2021-04-22,3082.0,3097.4,3066.5,3082.0
2021-04-23,3117.6,3133.2,3102.0,3117.6
2021-04-26,3143.2,3158.9,3127.4,3143.2
2021-04-27,3129.6,3145.2,3113.9,3129.6
2021-04-28,3124.0,3139.7,3108.4,3124.0
2021-04-29,3072.0,3087.3,3056.6,3072.0
2021-04-30,3052.3,3067.5,3037.0,3052.3
2021-05-03,3092.4,3107.9,3076.9,3092.4
2021-05-04,3072.5,3087.8,3057.1,3072.5
2021-05-05,3150.8,3166.6,3135.0,3150.8
2021-05-06,3137.0,3152.7,3121.3,3137.0
2021-05-07,3110.8,3126.4,3095.3,3110.8
2021-05-10,3135.9,3151.6,3120.2,3135.9
2021-05-11,3151.3,3167.0,3135.5,3151.3
2021-05-12,3196.8,3212.8,3180.8,3196.8
2021-05-13,3189.9,3205.9,3174.0,3189.9
2021-05-14,3163.9,3179.7,3148.1,3163.9
2021-05-17,3159.8,3175.6,3144.0,3159.8
2021-05-18,3201.8,3217.8,3185.8,3201.8
2021-05-19,3255.9,3272.2,3239.7,3255.9
2021-05-20,3237.3,3253.5,3221.1,3237.3
2021-05-21,3233.9,3250.0,3217.7,3233.9
2021-05-24,3290.6,3307.1,3274.2,3290.6
2021-05-25,3313.8,3330.4,3297.3,3313.8
2021-05-26,3294.1,3310.5,3277.6,3294.1
2021-05-27,3256.4,3272.7,3240.1,3256.4
2021-05-28,3237.1,3253.2,3220.9,3237.1
2021-05-31,3278.2,3294.5,3261.8,3278.2
2021-06-01,3228.5,3244.6,3212.3,3228.5
2021-06-02,3239.0,3255.2,3222.8,3239.0
2021-06-03,3231.0,3247.1,3214.8,3231.0
2021-06-04,3211.8,3227.8,3195.7,3211.8
2021-06-07,3212.7,3228.7,3196.6,3212.7
2021-06-08,3247.6,3263.8,3231.3,3247.6
2021-06-09,3269.9,3286.3,3253.6,3269.9
2021-06-10,3307.9,3324.5,3291.4,3307.9
2021-06-11,3284.0,3300.4,3267.6,3284.0
2021-06-14,3244.2,3260.4,3228.0,3244.2
2021-06-15,3257.1,3273.4,3240.8,3257.1
2021-06-16,3263.2,3279.5,3246.8,3263.2
2021-06-17,3247.0,3263.2,3230.8,3247.0
2021-06-18,3180.7,3196.6,3164.8,3180.7
2021-06-21,3205.9,3222.0,3189.9,3205.9
2021-06-22,3109.5,3125.1,3094.0,3109.5
2021-06-23,3138.1,3153.8,3122.4,3138.1
2021-06-24,3163.6,3179.4,3147.8,3163.6
2021-06-25,3185.6,3201.5,3169.7,3185.6
2021-06-28,3179.1,3195.0,3163.2,3179.1
2021-06-29,3105.7,3121.3,3090.2,3105.7
2021-06-30,3057.8,3073.1,3042.5,3057.8
2021-07-01,3036.2,3051.4,3021.0,3036.2
2021-07-02,3104.1,3119.6,3088.6,3104.1
2021-07-05,3134.0,3149.7,3118.3,3134.0
2021-07-06,3130.3,3145.9,3114.6,3130.3
2021-07-07,3112.5,3128.1,3097.0,3112.5
2021-07-08,3119.8,3135.4,3104.2,3119.8
2021-07-09,3149.7,3165.4,3133.9,3149.7
2021-07-12,3154.9,3170.7,3139.2,3154.9
2021-07-13,3110.2,3125.8,3094.6,3110.2
2021-07-14,3158.7,3174.5,3142.9,3158.7
2021-07-15,3173.9,3189.8,3158.0,3173.9
2021-07-16,3156.4,3172.2,3140.6,3156.4
2021-07-19,3162.0,3177.8,3146.2,3162.0
2021-07-20,3199.8,3215.8,3183.8,3199.8
2021-07-21,3209.0,3225.0,3192.9,3209.0
2021-07-22,3219.3,3235.4,3203.2,3219.3
2021-07-23,3263.9,3280.3,3247.6,3263.9
2021-07-26,3231.8,3248.0,3215.6,3231.8
2021-07-27,3195.7,3211.7,3179.7,3195.7
2021-07-28,3177.8,3193.7,3161.9,3177.8
2021-07-29,3202.4,3218.4,3186.4,3202.4
2021-07-30,3229.3,3245.4,3213.2,3229.3
2021-08-02,3225.5,3241.6,3209.4,3225.5
2021-08-03,3193.4,3209.4,3177.5,3193.4
2021-08-04,3246.2,3262.4,3229.9,3246.2
2021-08-05,3202.9,3218.9,3186.8,3202.9
2021-08-06,3183.9,3199.8,3168.0,3183.9
2021-08-09,3152.8,3168.6,3137.0,3152.8
2021-08-10,3183.8,3199.8,3167.9,3183.8
2021-08-11,3174.1,3190.0,3158.3,3174.1
2021-08-12,3222.2,3238.3,3206.0,3222.2
2021-08-13,3241.0,3257.2,3224.8,3241.0
2021-08-16,3199.0,3215.0,3183.0,3199.0
2021-08-17,3183.4,3199.3,3167.5,3183.4
2021-08-18,3161.6,3177.4,3145.8,3161.6
2021-08-19,3200.9,3216.9,3184.9,3200.9
2021-08-20,3221.2,3237.3,3205.1,3221.2
2021-08-23,3159.0,3174.8,3143.3,3159.0
2021-08-24,3170.9,3186.7,3155.0,3170.9
2021-08-25,3163.6,3179.4,3147.8,3163.6
2021-08-26,3118.9,3134.4,3103.3,3118.9
2021-08-27,3090.2,3105.7,3074.8,3090.2
2021-08-30,3076.8,3092.2,3061.4,3076.8
2021-08-31,3006.9,3022.0,2991.9,3006.9
2021-09-01,3017.3,3032.4,3002.2,3017.3
2021-09-02,3021.5,3036.6,3006.4,3021.5
2021-09-03,3014.8,3029.9,2999.8,3014.8
2021-09-06,3012.4,3027.4,2997.3,3012.4
2021-09-07,3006.6,3021.6,2991.5,3006.6
2021-09-08,2973.3,2988.1,2958.4,2973.3
2021-09-09,2956.4,2971.2,2941.7,2956.4
2021-09-10,2936.2,2950.8,2921.5,2936.2
2021-09-13,2955.1,2969.9,2940.4,2955.1
2021-09-14,2925.6,2940.3,2911.0,2925.6
2021-09-15,2913.3,2927.8,2898.7,2913.3
2021-09-16,2919.1,2933.7,2904.5,2919.1
2021-09-17,2877.1,2891.5,2862.8,2877.1
2021-09-20,2865.1,2879.4,2850.8,2865.1
2021-09-21,2872.7,2887.0,2858.3,2872.7
2021-09-22,2883.7,2898.1,2869.3,2883.7
2021-09-23,2899.6,2914.1,2885.1,2899.6
2021-09-24,2880.9,2895.3,2866.5,2880.9
2021-09-27,2848.1,2862.4,2833.9,2848.1
2021-09-28,2840.4,2854.7,2826.2,2840.4
2021-09-29,2853.1,2867.4,2838.8,2853.1
2021-09-30,2850.3,2864.5,2836.0,2850.3
2021-10-01,2821.5,2835.6,2807.4,2821.5
2021-10-04,2890.9,2905.3,2876.4,2890.9
2021-10-05,2870.5,2884.8,2856.1,2870.5
2021-10-06,2834.9,2849.1,2820.7,2834.9
2021-10-07,2820.1,2834.2,2806.0,2820.1
2021-10-08,2852.9,2867.2,2838.7,2852.9
2021-10-11,2870.4,2884.8,2856.1,2870.4
2021-10-12,2927.8,2942.4,2913.1,2927.8
2021-10-13,2898.4,2912.9,2883.9,2898.4
2021-10-14,2891.6,2906.0,2877.1,2891.6
2021-10-15,2924.3,2938.9,2909.7,2924.3
2021-10-18,2888.8,2903.3,2874.4,2888.8
2021-10-19,2925.5,2940.1,2910.8,2925.5
2021-10-20,2926.6,2941.2,2912.0,2926.6
2021-10-21,2902.8,2917.3,2888.3,2902.8
2021-10-22,2852.9,2867.2,2838.6,2852.9
2021-10-25,2867.1,2881.4,2852.7,2867.1
2021-10-26,2913.1,2927.7,2898.5,2913.1
2021-10-27,2923.0,2937.7,2908.4,2923.0
2021-10-28,2934.0,2948.7,2919.4,2934.0
2021-10-29,2940.4,2955.1,2925.7,2940.4
2021-11-01,2962.2,2977.0,2947.4,2962.2
2021-11-02,2995.0,3010.0,2980.0,2995.0
2021-11-03,2905.1,2919.7,2890.6,2905.1
2021-11-04,2895.1,2909.6,2880.6,2895.1
2021-11-05,2876.7,2891.1,2862.3,2876.7
2021-11-08,2878.1,2892.5,2863.7,2878.1
2021-11-09,2866.6,2881.0,2852.3,2866.6
2021-11-10,2880.3,2894.7,2865.9,2880.3
2021-11-11,2889.8,2904.3,2875.4,2889.8
2021-11-12,2833.1,2847.2,2818.9,2833.1
2021-11-15,2766.9,2780.8,2753.1,2766.9
2021-11-16,2793.9,2807.9,2779.9,2793.9
2021-11-17,2773.2,2787.1,2759.3,2773.2
2021-11-18,2827.5,2841.6,2813.4,2827.5
2021-11-19,2853.8,2868.0,2839.5,2853.8
2021-11-22,2797.3,2811.3,2783.3,2797.3
2021-11-23,2776.8,2790.7,2762.9,2776.8
2021-11-24,2787.2,2801.2,2773.3,2787.2
2021-11-25,2777.2,2791.1,2763.3,2777.2
2021-11-26,2775.4,2789.3,2761.5,2775.4
2021-11-29,2742.1,2755.8,2728.4,2742.1
2021-11-30,2756.6,2770.4,2742.8,2756.6
2021-12-01,2759.8,2773.6,2746.0,2759.8
2021-12-02,2784.9,2798.8,2770.9,2784.9
2021-12-03,2785.4,2799.4,2771.5,2785.4
2021-12-06,2764.6,2778.5,2750.8,2764.6
2021-12-07,2771.0,2784.9,2757.2,2771.0
2021-12-08,2783.5,2797.4,2769.6,2783.5
2021-12-09,2784.8,2798.8,2770.9,2784.8
2021-12-10,2821.0,2835.1,2806.9,2821.0
2021-12-13,2784.6,2798.5,2770.7,2784.6
2021-12-14,2811.1,2825.1,2797.0,2811.1
2021-12-15,2775.7,2789.5,2761.8,2775.7
2021-12-16,2795.1,2809.0,2781.1,2795.1
2021-12-17,2736.6,2750.3,2722.9,2736.6
2021-12-20,2726.2,2739.9,2712.6,2726.2
2021-12-21,2756.0,2769.8,2742.2,2756.0
2021-12-22,2745.5,2759.2,2731.7,2745.5
2021-12-23,2744.1,2757.8,2730.4,2744.1
2021-12-24,2753.1,2766.8,2739.3,2753.1
2021-12-27,2683.8,2697.2,2670.4,2683.8
2021-12-28,2695.9,2709.3,2682.4,2695.9
2021-12-29,2672.0,2685.4,2658.7,2672.0
2021-12-30,2702.4,2715.9,2688.9,2702.4
2021-12-31,2701.8,2715.3,2688.3,2701.8
2022-01-03,2708.1,2721.7,2694.6,2708.1
2022-01-04,2676.1,2689.5,2662.8,2676.1
2022-01-05,2701.1,2714.6,2687.6,2701.1
2022-01-06,2701.4,2715.0,2687.9,2701.4
2022-01-07,2660.3,2673.6,2647.0,2660.3
2022-01-10,2644.5,2657.8,2631.3,2644.5
2022-01-11,2666.4,2679.7,2653.0,2666.4
2022-01-12,2672.0,2685.4,2658.7,2672.0
2022-01-13,2693.2,2706.7,2679.7,2693.2
2022-01-14,2683.4,2696.9,2670.0,2683.4
2022-01-17,2713.1,2726.7,2699.6,2713.1
2022-01-18,2750.9,2764.6,2737.1,2750.9
2022-01-19,2699.2,2712.7,2685.7,2699.2
2022-01-20,2714.7,2728.3,2701.2,2714.7
2022-01-21,2754.8,2768.6,2741.0,2754.8
2022-01-24,2759.6,2773.4,2745.8,2759.6
2022-01-25,2754.1,2767.9,2740.4,2754.1
2022-01-26,2713.6,2727.1,2700.0,2713.6
2022-01-27,2702.8,2716.3,2689.3,2702.8
2022-01-28,2687.1,2700.5,2673.6,2687.1
2022-01-31,2705.6,2719.1,2692.0,2705.6
2022-02-01,2731.6,2745.3,2718.0,2731.6
2022-02-02,2723.3,2737.0,2709.7,2723.3
2022-02-03,2694.0,2707.5,2680.5,2694.0
2022-02-04,2633.9,2647.1,2620.8,2633.9
2022-02-07,2646.4,2659.7,2633.2,2646.4
2022-02-08,2660.0,2673.3,2646.7,2660.0
2022-02-09,2602.4,2615.5,2589.4,2602.4
2022-02-10,2618.5,2631.5,2605.4,2618.5
2022-02-11,2643.1,2656.3,2629.9,2643.1
2022-02-14,2564.0,2576.8,2551.1,2564.0
2022-02-15,2540.0,2552.7,2527.3,2540.0
2022-02-16,2611.6,2624.6,2598.5,2611.6
2022-02-17,2614.3,2627.4,2601.2,2614.3
2022-02-18,2676.7,2690.1,2663.3,2676.7
2022-02-21,2676.0,2689.4,2662.6,2676.0
2022-02-22,2703.2,2716.7,2689.6,2703.2
2022-02-23,2691.1,2704.5,2677.6,2691.1
2022-02-24,2669.9,2683.2,2656.5,2669.9
2022-02-25,2624.8,2637.9,2611.6,2624.8
2022-02-28,2634.8,2647.9,2621.6,2634.8
2022-03-01,2605.9,2618.9,2592.9,2605.9
2022-03-02,2580.6,2593.5,2567.7,2580.6
2022-03-03,2540.6,2553.3,2527.9,2540.6
2022-03-04,2544.9,2557.6,2532.2,2544.9
2022-03-07,2564.0,2576.8,2551.2,2564.0
2022-03-08,2559.6,2572.4,2546.8,2559.6
2022-03-09,2553.0,2565.8,2540.2,2553.0
2022-03-10,2595.7,2608.7,2582.7,2595.7
2022-03-11,2553.1,2565.9,2540.3,2553.1
2022-03-14,2598.7,2611.6,2585.7,2598.7
2022-03-15,2562.6,2575.4,2549.8,2562.6
2022-03-16,2560.7,2573.5,2547.9,2560.7
2022-03-17,2571.7,2584.5,2558.8,2571.7
2022-03-18,2598.0,2611.0,2585.0,2598.0
2022-03-21,2551.0,2563.7,2538.2,2551.0
2022-03-22,2556.5,2569.3,2543.8,2556.5
2022-03-23,2541.3,2554.0,2528.6,2541.3
2022-03-24,2568.8,2581.7,2556.0,2568.8
2022-03-25,2552.5,2565.2,2539.7,2552.5
2022-03-28,2498.5,2511.0,2486.0,2498.5
2022-03-29,2511.2,2523.8,2498.7,2511.2
2022-03-30,2512.8,2525.4,2500.3,2512.8
2022-03-31,2561.2,2574.0,2548.4,2561.2
2022-04-01,2587.0,2599.9,2574.1,2587.0
2022-04-04,2558.3,2571.1,2545.5,2558.3
2022-04-05,2582.9,2595.8,2570.0,2582.9
2022-04-06,2583.5,2596.5,2570.6,2583.5
2022-04-07,2599.9,2612.9,2586.9,2599.9
2022-04-08,2577.4,2590.3,2564.5,2577.4
2022-04-11,2561.4,2574.2,2548.6,2561.4
2022-04-12,2576.7,2589.6,2563.8,2576.7
2022-04-13,2593.2,2606.1,2580.2,2593.2
2022-04-14,2535.8,2548.5,2523.1,2535.8
2022-04-15,2550.2,2562.9,2537.4,2550.2
2022-04-18,2523.1,2535.7,2510.4,2523.1
2022-04-19,2528.8,2541.5,2516.2,2528.8
2022-04-20,2485.9,2498.3,2473.5,2485.9
2022-04-21,2509.9,2522.5,2497.4,2509.9
2022-04-22,2527.3,2539.9,2514.7,2527.3
2022-04-25,2501.2,2513.7,2488.7,2501.2
2022-04-26,2511.6,2524.2,2499.0,2511.6
2022-04-27,2510.2,2522.7,2497.6,2510.2
2022-04-28,2525.0,2537.6,2512.4,2525.0
2022-04-29,2488.5,2501.0,2476.1,2488.5
2022-05-02,2453.2,2465.5,2440.9,2453.2
2022-05-03,2436.5,2448.7,2424.3,2436.5
2022-05-04,2437.8,2449.9,2425.6,2437.8
2022-05-05,2481.3,2493.7,2468.9,2481.3
2022-05-06,2485.7,2498.1,2473.3,2485.7
2022-05-09,2505.1,2517.6,2492.6,2505.1
